domain	phylum	class	order	family	genus	species	OTU
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	?	?	OTU_848
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	?	OTU_849
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Peptostreptococcaceae_incertae_sedis	?	OTU_850
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	?	OTU_851
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Buchnera	?	OTU_852
Bacteria	Firmicutes	Clostridia	Clostridiales	?	?	?	OTU_853
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	?	OTU_854
?	?	?	?	?	?	?	OTU_855
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoanaerobaculum	?	OTU_856
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Turicibacter	?	OTU_857
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	?	?	OTU_858
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	?	OTU_859
?	?	?	?	?	?	?	OTU_860
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	?	OTU_861
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Roseomonas	?	OTU_862
Bacteria	?	?	?	?	?	?	OTU_863
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	?	?	OTU_864
Bacteria	?	?	?	?	?	?	OTU_865
Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Jeotgalicoccus	?	OTU_866
Bacteria	?	?	?	?	?	?	OTU_867
Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Alloiococcus	?	OTU_868
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	?	?	OTU_869
?	?	?	?	?	?	?	OTU_870
Bacteria	?	?	?	?	?	?	OTU_871
Bacteria	Proteobacteria	Betaproteobacteria	?	?	?	?	OTU_872
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	?	?	OTU_873
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	?	?	OTU_874
Bacteria	?	?	?	?	?	?	OTU_875
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Dermabacteraceae	Dermabacter	?	OTU_876
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Nesterenkonia	?	OTU_877
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	?	?	OTU_878
Bacteria	?	?	?	?	?	?	OTU_879
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	?	OTU_880
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	?	?	OTU_881
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Pseudonocardia	?	OTU_882
Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae 1	Bacillus	?	OTU_883
Bacteria	Proteobacteria	Gammaproteobacteria	?	?	?	?	OTU_884
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Stomatobaculum	?	OTU_885
Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Trichococcus	?	OTU_886
?	?	?	?	?	?	?	OTU_887
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidales_incertae_sedis	Phocaeicola	?	OTU_888
Bacteria	Firmicutes	Clostridia	Clostridiales	?	?	?	OTU_889
?	?	?	?	?	?	?	OTU_890
?	?	?	?	?	?	?	OTU_891
?	?	?	?	?	?	?	OTU_892
Bacteria	?	?	?	?	?	?	OTU_893
?	?	?	?	?	?	?	OTU_894
Bacteria	?	?	?	?	?	?	OTU_895
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium	?	OTU_896
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	?	OTU_897
Bacteria	?	?	?	?	?	?	OTU_898
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	?	?	?	OTU_899
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	?	?	OTU_900
Bacteria	?	?	?	?	?	?	OTU_901
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Chryseobacterium	?	OTU_902
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	?	OTU_903
Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Iamiaceae	?	?	OTU_904
Bacteria	?	?	?	?	?	?	OTU_905
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Microvirga	?	OTU_906
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Gemmobacter	?	OTU_907
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	?	?	OTU_908
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	Mycetocola	?	OTU_909
Bacteria	?	?	?	?	?	?	OTU_910
?	?	?	?	?	?	?	OTU_911
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Catonella	?	OTU_912
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Propionibacteriaceae	?	?	OTU_913
Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	?	?	OTU_914
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	?	?	OTU_915
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	?	?	OTU_916
Bacteria	?	?	?	?	?	?	OTU_917
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	?	OTU_918
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	?	?	?	OTU_919
Bacteria	?	?	?	?	?	?	OTU_920
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	?	?	?	OTU_921
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	?	OTU_922
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	?	OTU_923
Bacteria	Deinococcus-Thermus	Deinococci	Thermales	Thermaceae	Thermus	?	OTU_924
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Erwinia	?	OTU_925
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Kocuria	?	OTU_926
Bacteria	?	?	?	?	?	?	OTU_927
Bacteria	?	?	?	?	?	?	OTU_928
Bacteria	?	?	?	?	?	?	OTU_929
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	?	OTU_930
Bacteria	?	?	?	?	?	?	OTU_931
Bacteria	Firmicutes	Clostridia	Clostridiales	?	?	?	OTU_932
Bacteria	Firmicutes	Clostridia	Clostridiales	?	?	?	OTU_933
Bacteria	?	?	?	?	?	?	OTU_934
?	?	?	?	?	?	?	OTU_935
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	?	OTU_936
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	?	OTU_937
?	?	?	?	?	?	?	OTU_938
Bacteria	?	?	?	?	?	?	OTU_939
Bacteria	?	?	?	?	?	?	OTU_940
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	?	?	OTU_941
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales_Incertae Sedis XI	Anaerococcus	?	OTU_942
Bacteria	Bacteroidetes	?	?	?	?	?	OTU_943
Bacteria	?	?	?	?	?	?	OTU_944
Bacteria	?	?	?	?	?	?	OTU_945
Bacteria	?	?	?	?	?	?	OTU_946
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Actinokineospora	?	OTU_947
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	?	OTU_948
Bacteria	?	?	?	?	?	?	OTU_949
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	?	?	OTU_950
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	?	OTU_951
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardiaceae	Gordonia	?	OTU_952
Bacteria	Deinococcus-Thermus	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	?	OTU_953
?	?	?	?	?	?	?	OTU_954
?	?	?	?	?	?	?	OTU_955
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	?	?	OTU_956
?	?	?	?	?	?	?	OTU_957
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	?	?	?	OTU_958
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_incertae_sedis	Vasilyevaea	?	OTU_959
Bacteria	?	?	?	?	?	?	OTU_960
Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Weissella	?	OTU_961
Bacteria	?	?	?	?	?	?	OTU_962
Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae 1	Bacillus	?	OTU_963
Bacteria	?	?	?	?	?	?	OTU_964
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	?	OTU_965
?	?	?	?	?	?	?	OTU_966
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rubellimicrobium	?	OTU_967
?	?	?	?	?	?	?	OTU_968
?	?	?	?	?	?	?	OTU_969
Bacteria	?	?	?	?	?	?	OTU_970
Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Hymenobacter	?	OTU_971
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	Zimmermannella	?	OTU_972
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	?	OTU_973
Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae 1	Bacillus	?	OTU_974
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Shuttleworthia	?	OTU_975
Bacteria	?	?	?	?	?	?	OTU_976
Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Lysinibacillus	?	OTU_977
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Dermacoccaceae	Barrientosiimonas	?	OTU_978
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	?	OTU_979
Bacteria	?	?	?	?	?	?	OTU_980
Bacteria	?	?	?	?	?	?	OTU_981
Bacteria	?	?	?	?	?	?	OTU_982
?	?	?	?	?	?	?	OTU_983
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	?	?	OTU_984
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Noviherbaspirillum	?	OTU_985
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	?	OTU_986
Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Rufibacter	?	OTU_987
Bacteria	?	?	?	?	?	?	OTU_988
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	?	?	OTU_989
Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Planomicrobium	?	OTU_990
?	?	?	?	?	?	?	OTU_991
?	?	?	?	?	?	?	OTU_992
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	?	?	?	OTU_993
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Arthrobacter	?	OTU_994
Bacteria	?	?	?	?	?	?	OTU_995
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales_Incertae Sedis XI	Anaerococcus	?	OTU_996
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardiaceae	Gordonia	?	OTU_997
Bacteria	?	?	?	?	?	?	OTU_998
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	?	OTU_999
Bacteria	?	?	?	?	?	?	OTU_1000
Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Rheinheimera	?	OTU_1001
Bacteria	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Atopobium	?	OTU_1002
Bacteria	?	?	?	?	?	?	OTU_1003
?	?	?	?	?	?	?	OTU_1004
Bacteria	?	?	?	?	?	?	OTU_1005
?	?	?	?	?	?	?	OTU_1006
Bacteria	?	?	?	?	?	?	OTU_1007
Bacteria	?	?	?	?	?	?	OTU_1008
Bacteria	?	?	?	?	?	?	OTU_1009
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardiaceae	Nocardia	?	OTU_1010
?	?	?	?	?	?	?	OTU_1011
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Moraxella	?	OTU_1012
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Duganella	?	OTU_1013
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	?	OTU_1014
Bacteria	?	?	?	?	?	?	OTU_1015
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Curvibacter	?	OTU_1016
Bacteria	?	?	?	?	?	?	OTU_1017
Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	?	?	OTU_1018
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	?	OTU_1019
Bacteria	?	?	?	?	?	?	OTU_1020
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Intrasporangiaceae	Janibacter	?	OTU_1021
Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Carnobacterium	?	OTU_1022
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	?	?	OTU_1023
?	?	?	?	?	?	?	OTU_1024
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Roseomonas	?	OTU_1025
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Cellulosilyticum	?	OTU_1026
?	?	?	?	?	?	?	OTU_1027
Bacteria	?	?	?	?	?	?	OTU_1028
?	?	?	?	?	?	?	OTU_1029
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	?	?	?	OTU_1030
Bacteria	?	?	?	?	?	?	OTU_1031
Bacteria	?	?	?	?	?	?	OTU_1032
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	?	?	?	OTU_1033
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	?	?	OTU_1034
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Dermacoccaceae	Dermacoccus	?	OTU_1035
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Kocuria	?	OTU_1036
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	?	?	OTU_1037
Bacteria	?	?	?	?	?	?	OTU_1038
?	?	?	?	?	?	?	OTU_1039
?	?	?	?	?	?	?	OTU_1040
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Micrococcus	?	OTU_1041
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	?	OTU_1042
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	?	OTU_1043
Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	?	OTU_1044
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	?	OTU_1045
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	?	?	OTU_1046
Bacteria	?	?	?	?	?	?	OTU_1047
Bacteria	?	?	?	?	?	?	OTU_1048
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	?	?	OTU_1049
Bacteria	?	?	?	?	?	?	OTU_1050
?	?	?	?	?	?	?	OTU_1051
Bacteria	Proteobacteria	Alphaproteobacteria	?	?	?	?	OTU_1052
Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Iamiaceae	Iamia	?	OTU_1053
?	?	?	?	?	?	?	OTU_1054
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Nocardioides	?	OTU_1055
Bacteria	Firmicutes	Bacilli	Bacillales	?	?	?	OTU_1056
Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	?	OTU_1057
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Kineosporiaceae	Pseudokineococcus	?	OTU_1058
Bacteria	Proteobacteria	Gammaproteobacteria	?	?	?	?	OTU_1059
Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae 1	Bacillus	?	OTU_1060
?	?	?	?	?	?	?	OTU_1061
Bacteria	?	?	?	?	?	?	OTU_1062
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Geodermatophilaceae	Modestobacter	?	OTU_1063
Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Segetibacter	?	OTU_1064
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	?	OTU_1065
Bacteria	Acidobacteria	Acidobacteria_Gp4	Blastocatella	Blastocatella	Blastocatella	?	OTU_1066
?	?	?	?	?	?	?	OTU_1067
?	?	?	?	?	?	?	OTU_1068
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	Leucobacter	?	OTU_1069
Bacteria	Acidobacteria	?	?	?	?	?	OTU_1070
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Ottowia	?	OTU_1071
Bacteria	?	?	?	?	?	?	OTU_1072
Bacteria	?	?	?	?	?	?	OTU_1073
?	?	?	?	?	?	?	OTU_1074
?	?	?	?	?	?	?	OTU_1075
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	?	?	?	OTU_1076
Bacteria	Acidobacteria	Acidobacteria_Gp4	Aridibacter	Aridibacter	Aridibacter	?	OTU_1077
Bacteria	?	?	?	?	?	?	OTU_1078
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Acidaminococcaceae	Phascolarctobacterium	?	OTU_1079
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	Microbacterium	?	OTU_1080
?	?	?	?	?	?	?	OTU_1081
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptoniphilaceae	Peptoniphilus	?	OTU_1082
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	?	?	?	OTU_1083
Bacteria	?	?	?	?	?	?	OTU_1084
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	?	?	OTU_1085
Bacteria	Bacteroidetes	?	?	?	?	?	OTU_1086
Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	?	OTU_1087
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Devosia	?	OTU_1088
Bacteria	?	?	?	?	?	?	OTU_1089
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	?	?	OTU_1090
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	?	?	?	OTU_1091
Bacteria	?	?	?	?	?	?	OTU_1092
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	?	?	?	OTU_1093
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	?	OTU_1094
Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	?	OTU_1095
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardiaceae	Gordonia	?	OTU_1096
Bacteria	?	?	?	?	?	?	OTU_1097
Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	?	OTU_1098
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	?	?	?	OTU_1099
Bacteria	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae	?	?	OTU_1100
Bacteria	?	?	?	?	?	?	OTU_1101
Bacteria	?	?	?	?	?	?	OTU_1102
?	?	?	?	?	?	?	OTU_1103
?	?	?	?	?	?	?	OTU_1104
?	?	?	?	?	?	?	OTU_1105
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Arthrobacter	?	OTU_1106
?	?	?	?	?	?	?	OTU_1107
?	?	?	?	?	?	?	OTU_1108
Bacteria	Firmicutes	Clostridia	Clostridiales	?	?	?	OTU_1109
?	?	?	?	?	?	?	OTU_1110
?	?	?	?	?	?	?	OTU_1111
Bacteria	?	?	?	?	?	?	OTU_1112
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	?	OTU_1113
?	?	?	?	?	?	?	OTU_1114
Bacteria	?	?	?	?	?	?	OTU_1115
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	?	OTU_1116
Bacteria	?	?	?	?	?	?	OTU_1117
Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	?	?	?	OTU_1118
Bacteria	?	?	?	?	?	?	OTU_1119
Bacteria	?	?	?	?	?	?	OTU_1120
Bacteria	?	?	?	?	?	?	OTU_1121
Bacteria	Acidobacteria	Acidobacteria_Gp3	Gp3	Gp3	Gp3	?	OTU_1122
Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae 1	Aeribacillus	?	OTU_1123
Bacteria	?	?	?	?	?	?	OTU_1124
Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Planococcus	?	OTU_1125
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Herbaspirillum	?	OTU_1126
?	?	?	?	?	?	?	OTU_1127
Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Patulibacteraceae	Patulibacter	?	OTU_1128
Bacteria	?	?	?	?	?	?	OTU_1129
Bacteria	?	?	?	?	?	?	OTU_1130
Bacteria	?	?	?	?	?	?	OTU_1131
Bacteria	Armatimonadetes	Armatimonadia	Armatimonadales	Armatimonadaceae	Armatimonas/Armatimonadetes_gp1	?	OTU_1132
?	?	?	?	?	?	?	OTU_1133
Bacteria	Deinococcus-Thermus	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	?	OTU_1134
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	?	OTU_1135
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	Pseudoclavibacter	?	OTU_1136
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	?	OTU_1137
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium XlVa	?	OTU_1138
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	?	?	OTU_1139
Bacteria	Bacteroidetes	?	?	?	?	?	OTU_1140
Bacteria	Firmicutes	Clostridia	Clostridiales	?	?	?	OTU_1141
Bacteria	?	?	?	?	?	?	OTU_1142
Bacteria	?	?	?	?	?	?	OTU_1143
?	?	?	?	?	?	?	OTU_1144
Bacteria	?	?	?	?	?	?	OTU_1145
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Nocardioides	?	OTU_1146
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Geodermatophilaceae	Blastococcus	?	OTU_1147
Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae 1	Brevibacillus	?	OTU_1148
Bacteria	Firmicutes	Bacilli	Bacillales	?	?	?	OTU_1149
Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Parascardovia	?	OTU_1150
Bacteria	?	?	?	?	?	?	OTU_1151
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	?	?	?	OTU_1152
?	?	?	?	?	?	?	OTU_1153
Bacteria	?	?	?	?	?	?	OTU_1154
Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Hymenobacter	?	OTU_1155
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Nesterenkonia	?	OTU_1156
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	?	?	?	OTU_1157
?	?	?	?	?	?	?	OTU_1158
Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	?	OTU_1159
Bacteria	?	?	?	?	?	?	OTU_1160
Bacteria	?	?	?	?	?	?	OTU_1161
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	?	?	OTU_1162
Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	?	OTU_1163
Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	?	?	OTU_1164
Bacteria	Firmicutes	?	?	?	?	?	OTU_1165
?	?	?	?	?	?	?	OTU_1166
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Brevibacteriaceae	Brevibacterium	?	OTU_1167
?	?	?	?	?	?	?	OTU_1168
Bacteria	?	?	?	?	?	?	OTU_1169
Bacteria	?	?	?	?	?	?	OTU_1170
?	?	?	?	?	?	?	OTU_1171
?	?	?	?	?	?	?	OTU_1172
?	?	?	?	?	?	?	OTU_1173
?	?	?	?	?	?	?	OTU_1174
Bacteria	?	?	?	?	?	?	OTU_1175
Bacteria	?	?	?	?	?	?	OTU_1176
?	?	?	?	?	?	?	OTU_1177
Bacteria	Firmicutes	Bacilli	Bacillales	Bacillales_Incertae Sedis XII	Exiguobacterium	?	OTU_1178
Bacteria	?	?	?	?	?	?	OTU_1179
Bacteria	Proteobacteria	Gammaproteobacteria	?	?	?	?	OTU_1180
Bacteria	Acidobacteria	Acidobacteria_Gp3	Gp3	Gp3	Gp3	?	OTU_1181
Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	?	?	OTU_1182
Bacteria	?	?	?	?	?	?	OTU_1183
?	?	?	?	?	?	?	OTU_1184
Bacteria	?	?	?	?	?	?	OTU_1185
Bacteria	?	?	?	?	?	?	OTU_1186
Bacteria	?	?	?	?	?	?	OTU_1187
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium XlVa	?	OTU_1188
Bacteria	?	?	?	?	?	?	OTU_1189
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	?	OTU_1190
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Brevibacteriaceae	Brevibacterium	?	OTU_1191
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	Microbacterium	?	OTU_1192
Bacteria	?	?	?	?	?	?	OTU_1193
?	?	?	?	?	?	?	OTU_1194
Bacteria	?	?	?	?	?	?	OTU_1195
