OTU	NTC	ad1-018	ad1-021	ad1-022	ad1-028	ad1-030	ad1-031	ad1-038	ad1-040	ad1-041	ad2-001	ad2-003	ad2-005	ad2-006	ad2-007	ad2-008	ad2-009	ad2-010	ad2-011	ad2-012	ad2-013	ad2-014	ad2-015	ad2-016	ad2-018	ad2-019	ad2-021	ad2-022	ad2-023	ad2-025	ad2-029	ad2-030	ad2-031	ad2-032	ad2-034	ad2-035	ad2-036	ad2-038	ad2-039	ad2-040	ad2-043	ad2-045	ad2-047	ad3-001	ad3-003	ad3-004	ad3-008	ad3-015	ad3-018	ad3-029	ad3-033
OTU_376	0	0	0	0	0	0	0	0	0	0	0	7	1	0	1	8	0	0	0	0	0	0	7	0	8	0	0	0	0	2	0	4	0	0	0	0	0	0	1	0	1	0	0	0	2	0	0	0	0	0	0
OTU_377	0	0	0	0	7	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	13	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0
OTU_379	1	0	0	0	1	0	0	0	0	1	0	0	1	1	11	10	0	1	0	0	0	0	0	0	5	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	5	0
OTU_380	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	0	0	0	0	0	0	0	0	11	0	0	0	0	1	0	0	0	0	10	0	1	0	0
OTU_381	0	0	0	0	1	0	0	0	0	0	0	7	0	0	4	0	0	0	0	0	0	8	6	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	8	0	0	0	2	0	0
OTU_382	0	0	0	0	0	4	0	0	0	0	0	0	8	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	2	0	9	0	1	0	11	0	0	2	0	0	0	0	0	0
OTU_383	3	0	0	2	0	0	0	0	0	0	1	0	0	0	2	0	0	1	5	1	0	0	0	1	2	0	0	0	0	4	1	0	0	1	0	0	4	3	1	3	0	2	4	0	0	0	0	0	0	0	0
OTU_384	0	0	0	1	0	0	0	0	0	0	6	0	0	0	1	0	0	0	0	0	0	0	2	1	7	6	0	0	0	0	0	0	0	1	0	0	5	0	7	0	0	0	0	0	4	0	0	0	0	0	0
OTU_385	0	0	3	0	0	0	0	0	6	0	0	0	0	0	0	3	1	2	0	0	3	2	0	0	0	0	3	0	1	0	0	0	2	0	0	0	2	0	1	0	0	4	1	0	0	0	0	0	1	2	4
OTU_386	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	27	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	7
OTU_387	0	2	0	0	0	0	0	2	0	0	0	0	5	0	0	0	7	0	0	0	2	0	0	0	0	0	0	8	2	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	5	2	0	0	0
OTU_388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	18
OTU_389	0	0	0	0	15	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	4	0	1	2	0	0	0	0	2	3	0	0	0	0
OTU_390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_392	0	2	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	2	0	1	2	2	0	0	0	0	1	2	1	0	0	0	8	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	2	6	2
OTU_393	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	12	20
OTU_394	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	8	0	0	0	3	0	0	0	0	0	0	0	19	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0	0
OTU_395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_396	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	3	0	1	0	0	0	0	1	0	0	1	0	0	1	0	2	0	3	0	0	0	6	3	1	1	0	0	1	0	0	0	0	0	9	0	0
OTU_397	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	14	1	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	3	0	3	0	0
OTU_398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_399	0	0	2	0	2	0	0	0	0	0	1	0	2	0	0	3	0	1	1	1	2	2	0	0	0	0	0	2	0	0	0	2	3	0	1	0	2	0	0	2	0	0	1	0	0	0	1	5	0	0	2
OTU_400	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	1	2	0	0	4
OTU_401	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
OTU_402	0	0	0	0	0	0	0	0	3	0	2	0	0	3	0	0	6	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	4	1	0	0	5	4
OTU_403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	11	0	0	0	9	0	2	0	0	0	0	5	0	0	0	0
OTU_404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	12	0	0	0	0	0	0
OTU_405	0	0	2	0	1	0	0	0	0	0	0	0	1	0	0	2	2	1	0	1	3	0	0	0	1	0	0	2	2	0	0	2	1	1	1	0	1	0	1	0	0	0	3	0	0	0	0	4	1	4	0
OTU_406	0	0	0	1	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	7	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0
OTU_407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0
OTU_408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	33	0	0	0	0	0	0	0	0
OTU_409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	3	0	0	0	0	0	0	0
OTU_410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
OTU_411	0	0	0	0	0	0	0	0	0	0	2	0	0	0	7	0	0	0	0	0	0	0	1	0	1	4	0	0	1	2	0	0	0	0	0	0	0	3	0	0	0	2	0	0	2	0	4	0	7	0	0
OTU_412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_413	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	1	0	8	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	5	0	0
OTU_414	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	3	12	0	0	0	0	1	0	0	0	0	0	0	1	4	0	1	7	0	3	0	0	0	0	0	0	0
OTU_415	0	0	0	1	11	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	3	0	3	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	1	0	0	2	2	6	0	0	0	0
OTU_416	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1	0	0	0	0	0	0
OTU_417	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	5	0	8	0	2
OTU_418	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_419	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	8	0	0	0	0	0	0	5	6	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0
OTU_422	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	7	4	0	0	0
OTU_423	0	0	1	0	0	0	2	0	1	2	0	0	0	0	0	1	1	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	0	0	1	0	0	4	0	2	0	0	4
OTU_424	0	0	0	0	0	5	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	8	0	0	0	0	0	0	8	1	0	0	1	0	5	0	0	0	0
OTU_425	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	4	0	1	3	5	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	1	1	0	0	0	2	3	0	0	4
OTU_426	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	1	0	0	0	0	0	0
OTU_427	0	1	1	0	1	0	0	1	1	0	1	0	0	1	0	3	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0	2	0	0	0	3	0	0	0	0	5	0	1	2
OTU_428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	5	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	2	17	0
OTU_429	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	14	3	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
OTU_430	0	0	0	0	0	1	0	0	0	0	0	0	2	7	1	0	0	0	0	0	0	4	0	0	2	2	1	0	0	3	0	0	0	0	0	0	1	0	0	0	2	1	0	0	2	0	2	0	2	0	0
OTU_431	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	2	0	0	18	1
OTU_432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0
OTU_433	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	2	3	0	0	0	4	1	1	0	0	0	0	0	3	1	0	1	0	1	0	1	1	0	1	0	0	0	0	0	0	1	3	0	3	0	1
OTU_434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_435	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	8	0	0	0	0	0	0	0	0	0	9	0	0	0	2	0	11	0	0
OTU_436	0	1	2	1	0	0	0	0	0	3	0	0	0	0	0	5	2	1	0	2	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	2	0	0	0	1	0	0	3	0	3	0	2	1
OTU_437	0	0	0	0	10	0	0	0	0	0	0	1	0	0	1	5	0	0	0	0	0	0	3	0	2	4	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	3	0	0	0	0	0	0	0	0	0
OTU_438	0	0	0	0	2	2	0	0	0	1	3	0	0	1	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	1	0	6	0	5	0	0	1	0	0
OTU_439	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0	15	0
OTU_440	0	0	0	0	0	0	0	0	0	0	0	7	0	0	4	0	0	0	3	0	0	0	0	0	6	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	6	0	0	0	1	0	0
OTU_441	0	0	0	0	0	0	0	0	1	1	0	0	2	0	0	1	1	3	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	2	0	0	0	0	0	0	13	2
OTU_442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
OTU_443	0	0	0	0	2	1	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	1	4	2	0	1	1	3	0	0	0	0	0	0	0	6	0	1	1	1	0	0	0	1	0	0	1	0	0
OTU_444	0	0	0	16	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	3	0	0	0	18	0	0	0	0	0	0	0	0	0	1	0	0	0	3
OTU_446	0	0	0	0	3	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0
OTU_447	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	1	0	0
OTU_448	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	2	2	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29
OTU_451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	19	4	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_452	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0
OTU_453	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	3	0	0	2	0	19	0	0	0	0
OTU_454	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5	0	0	0	0	1	0	0	4	0	0	0	0	4	0	1	3
OTU_455	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	6	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0
OTU_456	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	13	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
OTU_457	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	3	0	1	0	0	0	0	0	1	0	0	4	1	0	1	1	1	0	0	0	0	1	1	0	0	0	0	1	0	0	7
OTU_458	0	0	0	2	12	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_459	0	0	0	0	5	0	0	0	0	0	0	8	1	0	0	0	0	0	0	0	0	0	1	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	3	0	0
OTU_460	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	1	1	0	3	1	3	0	0	0	0	0	1	0	0	0	1	2	0	1	0	2	0	1	0	0	0	1	0	0	0	0	3	0	0	1
OTU_461	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_462	0	0	0	0	0	0	1	0	0	7	0	0	6	0	0	0	0	0	0	0	0	10	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_463	0	0	0	0	3	0	0	0	0	0	2	2	0	2	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	2	2	0	0	0	2	0	1	0	0	0	0	4	0	0
OTU_464	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	1	0	9	0	0	2	0	0	0	4	0	0
OTU_465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0
OTU_466	0	4	2	0	0	0	1	0	0	0	3	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	3	0	1	3
OTU_467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_468	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	3	0	2	0	2	9
OTU_469	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	1	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_470	0	0	0	0	14	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_471	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	11	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	2	0	0
OTU_472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	20	0
OTU_473	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	14	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
OTU_474	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	2	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	5	0	0	0	0
OTU_475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0
OTU_476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	11	0	0
OTU_477	0	2	1	0	0	0	0	0	2	0	0	0	1	0	0	1	0	0	0	0	3	3	0	0	0	0	0	0	1	0	0	5	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1
OTU_478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	11
OTU_479	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	2	0	0	0	0	9	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	4	1	0	0	0
OTU_480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
OTU_481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	13	0	0
OTU_482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0
OTU_483	0	0	0	0	0	0	0	0	2	0	1	0	1	0	0	4	0	0	0	3	0	0	0	0	0	0	0	7	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0
OTU_484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	13	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_485	0	0	0	0	5	6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	4	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0
OTU_486	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	4	0	0	1	2	0	0	0	1	0	0	0	0	0	2	0	0	0	0	1	0	0	5
OTU_487	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	10	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	7	0	0	0
OTU_488	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	3	0	0	0	0	5	0	0	0	1	0	0	0	0	8	0	0	0	0	0
OTU_489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0
OTU_490	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	8	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	0	0	0	0	0
OTU_491	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	2	1	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	5	0	3	0	2	1
OTU_492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	8	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU_493	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1
OTU_495	0	0	0	0	0	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	1	6	0	0	5	0	0	0	0	0	0	0	0	0
OTU_496	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	5	0	0	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	2	0	1	0	0
OTU_497	0	0	0	0	2	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	0	0	2	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_498	0	0	0	0	1	6	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	3	0	0	0	0	0	0	3	0	0	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0
OTU_499	0	1	2	1	0	0	0	0	3	2	0	0	0	0	0	2	3	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1
OTU_500	0	3	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	1	0	0	1	0	0	0	1	1	2	0	0	1
OTU_501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	4
